,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,7281624,10227,712,81,1,NTY
16.0/F中層A,16.0,中層,A,7528688,10574,712,89,1,NTY
27.0/F高層A,27.0,高層,A,7799248,10954,712,78,1,NTY
6.0/F低層B,6.0,低層,B,7879845,13155,599,151,2,NTY
16.0/F中層B,16.0,中層,B,8170959,13641,599,157,2,NTY
27.0/F高層B,27.0,高層,B,8487830,14170,599,145,2,NTY
6.0/F低層C,6.0,低層,C,7828930,13070,599,188,2,NTY
16.0/F中層C,16.0,中層,C,8116450,13550,599,192,2,NTY
27.0/F高層C,27.0,高層,C,8430925,14075,599,175,2,NTY
6.0/F低層D,6.0,低層,D,7281624,10227,712,81,1,NTY
16.0/F中層D,16.0,中層,D,7528688,10574,712,89,1,NTY
27.0/F高層D,27.0,高層,D,7799248,10954,712,78,1,NTY
6.0/F低層E,6.0,低層,E,7218144,10224,706,82,1,NTY
16.0/F中層E,16.0,中層,E,7462420,10570,706,90,1,NTY
27.0/F高層E,27.0,高層,E,7731406,10951,706,79,1,NTY
6.0/F低層F,6.0,低層,F,7329850,13327,550,191,2,NTY
16.0/F中層F,16.0,中層,F,7593300,13806,550,202,2,NTY
27.0/F高層F,27.0,高層,F,7881500,14330,550,190,2,NTY
6.0/F低層G,6.0,低層,G,7299600,13272,550,150,2,NTY
16.0/F中層G,16.0,中層,G,7561400,13748,550,156,2,NTY
27.0/F高層G,27.0,高層,G,7850150,14273,550,144,2,NTY
6.0/F低層H,6.0,低層,H,7218144,10224,706,123,1,NTY
16.0/F中層H,16.0,中層,H,7462420,10570,706,135,1,NTY
27.0/F高層H,27.0,高層,H,7731406,10951,706,119,1,NTY
