,A,B,C,D,E,F,G,H
6.0,9293779,6455440,6733824,9384000,9934300,6499280,6516816,9868194
12.0,9482391,6587508,6896032,9574808,10136020,6624224,7037416,10068192
20.0,9953921,6845068,7257164,10081544,10647700,6865892,6956860,10561683
