,1,10,11,13,15,16,19,20,24,27,3,5,6,7,8
6.0,,366,349,349,349,349,354,354,349,354,,349,349,366,366
10.0,,366,349,349,349,349,354,354,349,354,,349,349,366,366
16.0,,366,349,349,349,349,354,354,349,354,,349,349,366,366
