,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,5820485,5432066,5277459,5723745,5667999,5432066,5432066,5657040,5820000,5432066,5432066,5442255,6159692,5383668,5548400,5432066,5657040,5101588,5977047,5733036,5432066,5408144,4888611,5101209
18.0,5934460,5556992,5556992,6158955,6019590,5556992,5556992,6148830,6159985,5556992,5556992,5574269,6532680,5595546,5800115,5556992,6148830,5192403,6287073,6068979,5556992,5630530,4982337,5004054
28.0,6272020,5789567,5789567,6242085,6249420,5789567,5789567,6209940,6238070,5789567,5789567,5906076,6720791,5830221,6089175,5789567,6209940,5464405,6504189,6176070,5789567,5842727,5127117,5297424
