,A,B,C,D,E,F,G,H
16.0,16578,16571,16437,16023,16374,16161,16016,16526
28.0,17286,17280,16100,16851,17140,16041,16694,17219
39.0,17875,17941,17775,18475,17779,16603,17449,17828
