,10,11,12,16,18,22,5,6,9
10.0,2726222,2667746,3043866,2855680,2675720,2665088,2872875,2669961,2846465
20.0,2856464,2761219,3150195,2955590,2769193,2758118,2973609,2783812,2946860
29.0,2957025,2842731,3242770,3041920,2850705,2839187,3060651,2867539,3033190
