,A,B,C,D,E,F,G,H
9.0,14867,16147,15633,16027,15018,15197,15595,15518
22.0,15370,16618,16067,15690,15587,15501,16207,15417
37.0,17249,16679,16776,16328,16342,17754,16827,15801
