,1,10,11,13,15,16,18,19,20,22,28,3
8.0,381,443,485,443,531,447,443,485,486,433,443,443
18.0,381,443,485,443,531,447,443,485,486,433,443,443
28.0,381,443,485,443,531,447,443,485,486,443,443,443
