,1,10,12,13,16,18,19,20,21,22,23,3,4,7,9
9.0,2382774,2677492,3555110,2684235,3049195,2626104,2649583,3050871,3127155,2665531,2659772,2688567,2825931,2665531,3031250
20.0,2576322,2798431,3587678,2933214,3152500,2801532,2749701,3391215,3235713,2801532,2787356,2819695,3207840,2801532,3186935
29.0,2605659,2929116,3631585,2959140,3257745,2937976,2841845,3257718,3288036,2937976,2871083,2949937,3257718,2937976,3236890
