,1,10,2,3,4,5,6,7,8,9
6.0,12140,13193,12929,10497,11313,13196,13193,12929,13570,11424
16.0,12510,13592,13279,10830,11711,13597,13592,13279,14038,11827
25.0,12857,13970,13623,11131,12043,13973,13970,13623,14471,12162
