,1,11,12,16,19,20,21,5,6,7,9
14.0,6686,6389,6438,6694,6647,6346,6346,6346,6694,6694,6673
22.0,6887,6573,6633,6899,6853,6538,6538,6538,6899,6899,6873
30.0,6959,6761,6941,7092,7047,6845,6845,6760,6383,7092,7064
