,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,,,,,,NTY
16.0/F中層1,16.0,中層,1,,,,,,NTY
24.0/F高層1,24.0,高層,1,,,,,,NTY
6.0/F低層10,6.0,低層,10,,,,,,NTY
16.0/F中層10,16.0,中層,10,,,,,,NTY
24.0/F高層10,24.0,高層,10,,,,,,NTY
6.0/F低層2,6.0,低層,2,,,,,,NTY
16.0/F中層2,16.0,中層,2,,,,,,NTY
24.0/F高層2,24.0,高層,2,,,,,,NTY
6.0/F低層3,6.0,低層,3,,,,,,NTY
16.0/F中層3,16.0,中層,3,,,,,,NTY
24.0/F高層3,24.0,高層,3,,,,,,NTY
6.0/F低層4,6.0,低層,4,,,,,,NTY
16.0/F中層4,16.0,中層,4,,,,,,NTY
24.0/F高層4,24.0,高層,4,,,,,,NTY
6.0/F低層5,6.0,低層,5,,,,,,NTY
16.0/F中層5,16.0,中層,5,,,,,,NTY
24.0/F高層5,24.0,高層,5,,,,,,NTY
6.0/F低層6,6.0,低層,6,,,,,,NTY
16.0/F中層6,16.0,中層,6,,,,,,NTY
24.0/F高層6,24.0,高層,6,,,,,,NTY
6.0/F低層7,6.0,低層,7,,,,,,NTY
16.0/F中層7,16.0,中層,7,,,,,,NTY
24.0/F高層7,24.0,高層,7,,,,,,NTY
6.0/F低層8,6.0,低層,8,,,,,,NTY
16.0/F中層8,16.0,中層,8,,,,,,NTY
24.0/F高層8,24.0,高層,8,,,,,,NTY
6.0/F低層9,6.0,低層,9,,,,,,NTY
16.0/F中層9,16.0,中層,9,,,,,,NTY
24.0/F高層9,24.0,高層,9,,,,,,NTY
