,A,B,C,D,E,F,G,H,J,K
6.0,5314230,5915448,7100650,7100650,7091210,5189240,5896088,7090030,7100650,5670490
16.0,4925037,6095012,5876400,5876400,7326620,4837544,5266888,7324850,5896460,7376180
26.0,5070284,6290064,6074050,6074050,7559670,5005634,5443064,7557310,6093520,6074050
