,A,B,C,D,E,F,G,H
7.0,14823,15974,13001,13355,14963,15170,13365,13356
15.0,15016,16609,13244,13759,15454,16262,13775,13711
23.0,15572,16951,13818,14017,15773,15719,14323,14202
