,A,B,C,D,E,F,G,H
8.0,5758306,5229865,5172798,5993348,5763156,5121062,5619002,5997120
20.0,5995305,5536648,5420599,6249777,6252596,5464216,5793474,6352540
31.0,6314778,5783300,5610950,6460915,6916385,5722450,5906186,6615176
