,1,10,2,3,4,5,6,7,8,9
6.0,9578,10904,9578,10908,9804,11006,9578,9474,10814,9648
16.0,9912,11283,9912,11279,10108,11386,9912,9804,11179,9984
27.0,10293,11660,10293,11665,10462,11770,10293,10180,11555,10368
