,A,B,C,D,E,F,G,H
14.0,5856403,5780376,5677056,7869024,7263112,5919984,5687352,5637849
28.0,5895799,6083280,5941656,8370272,7341432,6263208,5805588,5716641
42.0,5966618,6570648,6083280,8833072,8653648,6398280,6205386,6241921
