,1,10,12,13,16,18,19,20,21,22,23,3,4,7,9
9.0,381,443,533,447,485,443,443,489,489,443,443,443,489,443,485
20.0,381,443,529,447,485,443,443,489,489,443,443,443,489,443,485
29.0,381,443,529,447,485,443,443,489,489,443,443,443,489,443,485
