,13,19,20,21,22,23,24,29,31,9
11.0,2945064,2991579,2985377,3111275,3204395,2991579,2975631,1356467,2999110,2991579
20.0,3027462,3076192,3069547,3193725,3213125,3076192,3059358,1399867,3084166,3076192
30.0,3204219,3129795,3183398,3327100,3390150,3129795,3157261,1448258,3182512,3129795
