,A,B,C,D,E,F,G,H
6.0,12181,12136,12032,12418,12674,12629,12750,12089
18.0,12703,12588,12614,13120,13091,13290,13392,12618
27.0,13191,13074,13157,13642,13184,13784,13702,13101
