,A,B,C,D,E,F,G,H
7.0,12049,11837,11843,9025,9444,11812,11909,11700
18.0,12512,12290,12298,9372,9723,12263,12455,11931
28.0,12945,12714,12725,12759,12738,12683,12829,12535
