,11,12,14,15,16,17,3,5,6,7,8
13.0,6630,6566,6600,6168,6597,6594,6187,6541,6125,6356,6594
20.0,6672,6703,6646,6312,6953,6628,6318,6590,6249,6475,6628
29.0,6859,6786,6832,6484,6834,6824,6540,6773,6206,6612,6824
