,A,B,C,D,E,F,G,H
6.0,4764906,5027814,4568850,4697550,4922088,4784202,4585425,4479150
16.0,5091732,4764504,4780425,4767425,5152434,5130726,4671225,4600700
27.0,5281476,5279868,4938700,4748575,4976358,5428608,4793100,4673825
