,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,4082796,4290441,4254627,5021030,5009760,4261104,4315587,4283202,4325112,4284726,4284726,4261104,4600610,5159700,4249293,4273296,4288917,4090035,5171460,5123440,4303776,4261104,4376547,3960114
18.0,4179189,4218432,4178046,5246430,5281220,4291965,4242435,4211193,4303014,4401312,4291965,4218432,4687830,5323850,4101846,4285869,4208145,4189857,5246430,5401760,4227576,4072509,4523994,4048506
28.0,4333494,4461891,4363974,5499760,5583060,4376547,4430268,4397883,4435221,4432173,4376547,4410456,4775050,5529650,4360164,4371594,4376547,4376547,5499760,5501230,4418076,4118229,4541139,4313301
