,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,12001,12262,11913,11705,11591,12262,12262,11664,12000,12262,12262,12285,11428,12044,11440,12262,11664,11516,12223,11724,12262,12208,12831,13389
18.0,12236,12544,12544,12595,12310,12544,12544,12678,12701,12544,12544,12583,12120,12518,11959,12544,12678,11721,12857,12411,12544,12710,13077,13134
28.0,12932,13069,13069,12765,12780,13069,13069,12804,12862,13069,13069,13332,12469,13043,12555,13069,12804,12335,13301,12630,13069,13189,13457,13904
