,1,10,11,13,15,16,19,20,24,27,3,5,6,7,8
6.0,,5649,5693,5727,5763,5727,5704,5704,5727,5704,,5727,5727,5649,5649
10.0,,5727,5771,5806,5842,5806,5783,5783,5806,5783,,5806,5806,5727,5727
16.0,,5848,5892,5928,5965,5928,5905,5905,6369,5905,,5928,5928,5848,5848
