,A,B,C,D,E,F,G,H
7.0,22112,21871,21578,21888,21558,21372,21944,21699
18.0,24659,24390,24356,24409,24030,23863,24468,24233
27.0,26740,26436,26174,26450,25933,25682,26929,26051
