,A,B,C,D,E,F,G,H
8.0,14149844,13408640,15493080,14338337,11210240,9723456,9403200,11077760
22.0,15426146,15036340,16906760,15504874,12764160,10149120,10456128,12302080
37.0,15847038,17969480,18279440,16492759,13174400,11348352,11731392,13204480
