,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,12243568,26387,464
18.0/F中層A,18.0,中層,A,13220288,28492,464
27.0/F高層A,27.0,高層,A,14256400,30725,464
9.0/F低層B,9.0,低層,B,9242557,23281,397
18.0/F中層B,18.0,中層,B,10905987,27471,397
27.0/F高層B,27.0,高層,B,11733732,29556,397
9.0/F低層C,9.0,低層,C,12552800,24140,520
18.0/F中層C,18.0,中層,C,14932840,28717,520
27.0/F高層C,27.0,高層,C,16055520,30876,520
9.0/F低層C-E,9.0,低層,C-E,,,
18.0/F中層C-E,18.0,中層,C-E,,,
27.0/F高層C-E,27.0,高層,C-E,,,
9.0/F低層CD,9.0,低層,CD,23541210,27090,869
18.0/F中層CD,18.0,中層,CD,25525137,29373,869
27.0/F高層CD,27.0,高層,CD,27616820,31780,869
9.0/F低層CE,9.0,低層,CE,,,
18.0/F中層CE,18.0,中層,CE,,,
27.0/F高層CE,27.0,高層,CE,,,
9.0/F低層D,9.0,低層,D,9016415,25835,349
18.0/F中層D,18.0,中層,D,9722791,27859,349
27.0/F高層D,27.0,高層,D,10450805,29945,349
9.0/F低層E,9.0,低層,E,13176394,24446,539
18.0/F中層E,18.0,中層,E,15422407,28613,539
27.0/F高層E,27.0,高層,E,16571016,30744,539
9.0/F低層F,9.0,低層,F,9411900,22900,411
18.0/F中層F,18.0,中層,F,10069500,24500,411
27.0/F高層F,27.0,高層,F,10715181,26071,411
9.0/F低層G,9.0,低層,G,9141250,25750,355
18.0/F中層G,18.0,中層,G,9873260,27812,355
27.0/F高層G,27.0,高層,G,10630120,29944,355
