,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,4694415,13607,345
17.0/F中層A,17.0,中層,A,5246070,15206,345
26.0/F高層A,26.0,高層,A,5448585,15793,345
8.0/F低層B,8.0,低層,B,4817752,14296,337
17.0/F中層B,17.0,中層,B,4950867,14691,337
26.0/F高層B,26.0,高層,B,5221478,15494,337
8.0/F低層C,8.0,低層,C,5749404,14302,402
17.0/F中層C,17.0,中層,C,6064974,15087,402
26.0/F高層C,26.0,高層,C,5890789,15793,373
8.0/F低層D,8.0,低層,D,5212332,12966,402
17.0/F中層D,17.0,中層,D,5486898,13649,402
26.0/F高層D,26.0,高層,D,5996634,14917,402
8.0/F低層E,8.0,低層,E,5266200,13100,402
17.0/F中層E,17.0,中層,E,5559660,13830,402
26.0/F高層E,26.0,高層,E,5398802,14474,373
8.0/F低層F,8.0,低層,F,5225196,12998,402
17.0/F中層F,17.0,中層,F,6065778,15089,402
26.0/F高層F,26.0,高層,F,6299742,15671,402
8.0/F低層G,8.0,低層,G,4650255,13479,345
17.0/F中層G,17.0,中層,G,5228820,15156,345
26.0/F高層G,26.0,高層,G,5493090,15922,345
8.0/F低層H,8.0,低層,H,4841385,14033,345
17.0/F中層H,17.0,中層,H,5297475,15355,345
26.0/F高層H,26.0,高層,H,5461695,15831,345
