,1,10,11,12,13,2,3,4,5,6,9
6.0,7970,7987,7868,7858,7827,8180,8068,8103,8079,8150,7958
14.0,8234,8472,8134,8116,8069,8459,8555,8372,8343,8413,8198
22.0,8503,8771,8402,8361,8312,8701,8778,8616,8610,8663,8439
