,A,B,C,D,E,F,G,H
8.0,5062600,4903480,5572800,5329200,5618400,5677600,4951420,5005480
17.0,5004460,5058180,5647200,5346400,5616000,5763200,5024860,5139100
26.0,5231920,5118020,5643600,3788000,5706800,6605720,5105440,5234980
