,A,B,C,D,E,F,G,H
7.0,6128817,5428566,5351643,7380284,7368986,5570202,5521362,6075177
18.0,6485970,5809518,5712652,7647670,7768182,5831089,5949933,6580287
29.0,6715728,5864056,5963771,8058164,8187822,6075289,6014646,6732714
