,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
4.0,10025,10208,10363,10340,10526,9961,10361,10363,10001,10390,10340,10028,10027,10588,10382,10092
8.0,10230,10483,10541,10517,10669,10212,10538,10541,10276,10569,10517,10310,10236,10755,10560,10429
13.0,10558,10757,10760,10736,10919,10488,10298,10760,10551,11089,10736,10408,10582,10885,10780,10654
