,1,2,3,4,5,6,7,8
9.0,5925920,5621410,5872790,5947095,5806780,5897060,5962880,5944400
20.0,6482400,5890400,6159615,6378680,6263360,6175300,6266260,5986750
31.0,6575270,6294810,6290130,6588120,6503490,6437630,6667815,6098015
