,1,2,3,4,5,6,7,8
9.0,16005,15679,15783,16365,15518,15606,15987,14755
20.0,16343,16459,16797,17277,16511,16500,16428,15355
30.0,16575,17103,17234,16936,17191,16329,16566,15742
