,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,5932137,13271,447
18.0/F中層A,18.0,中層,A,5946888,13304,447
28.0/F高層A,28.0,高層,A,6157872,13776,447
7.0/F低層B,7.0,低層,B,5455428,13404,407
18.0/F中層B,18.0,中層,B,5730560,14080,407
28.0/F高層B,28.0,高層,B,5949526,14618,407
7.0/F低層C,7.0,低層,C,5389087,13241,407
18.0/F中層C,18.0,中層,C,5719164,14052,407
28.0/F高層C,28.0,高層,C,5935688,14584,407
7.0/F低層D,7.0,低層,D,7167236,13322,538
18.0/F中層D,18.0,中層,D,7580420,14090,538
28.0/F高層D,28.0,高層,D,7704160,14320,538
7.0/F低層E,7.0,低層,E,7304580,13527,540
18.0/F中層E,18.0,中層,E,7599960,14074,540
28.0/F高層E,28.0,高層,E,7878600,14590,540
7.0/F低層F,7.0,低層,F,5571016,13688,407
18.0/F中層F,18.0,中層,F,5909640,14520,407
28.0/F高層F,28.0,高層,F,6194133,15219,407
7.0/F低層G,7.0,低層,G,5389087,13241,407
18.0/F中層G,18.0,中層,G,5705326,14018,407
28.0/F高層G,28.0,高層,G,6001622,14746,407
7.0/F低層H,7.0,低層,H,5790438,12954,447
18.0/F中層H,18.0,中層,H,6257106,13998,447
28.0/F高層H,28.0,高層,H,6484182,14506,447
