,1,2,3,4,5,6,7,8
9.0,6298510,5737960,5886265,6147680,5888180,6245600,6009850,6596590
20.0,6511260,5981050,6148835,6126120,5969950,6181590,6118805,6691300
31.0,6795420,6216740,6253555,6253555,6222660,6368810,5992910,7001610
