,1,2,3,4,5,6,7,8
11.0,5543775,4581934,4879622,4318628,5594859,4629400,4516302,4407550
20.0,5740371,4801098,4962248,4486449,5756238,4798461,4683898,4544017
28.0,5949351,4932362,5003561,4619832,5948964,4885189,4758613,4617519
