,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,4771356,4595246,4604261,4380453,4274270,3296007,3994858,4744224,4604261,4650538,4380453,4380453,4030797,3399916,4828850,4806240
20.0,5037508,4593318,4837449,4610067,4420170,3480477,4240236,5016789,4789731,4847065,4610067,4591370,3499353,3596931,5069162,5005926
33.0,5050444,4798332,4231641,3950090,4090540,3637188,3652524,5033326,4911192,4231641,3950090,3966520,3652524,3635910,5285658,5009234
