,10,11,12,13,14,15,16,2,3,5,6,7,8,9
7.0,596,596,539,539,433,433,645,601,596,539,433,433,636,645
20.0,596,596,535,531,429,433,640,596,596,535,429,426,636,640
33.0,596,592,535,531,429,433,640,592,592,531,426,426,636,640
