,1,2,3,4,5,6,7,8
8.0,6691,6572,7076,7057,6480,6612,7111,7111
20.0,6968,6636,7456,6524,6784,6973,7588,7474
33.0,7261,6965,7490,6845,7113,6960,8018,7507
