,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,6752,7030,7226,7314,7314,7321,7321,6752,7490,7030,7340,7965,7442,7205,6772,6804
20.0,7234,7607,7734,7827,7792,7773,7773,7234,7843,7480,7742,7827,7899,7655,7166,7199
33.0,7712,8037,8283,8357,8357,8201,8201,7679,8285,7979,8396,8311,8334,8103,7741,7743
