,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A1,2.0,低層,A1,8008700,11441,700
6.0/F中層A1,6.0,中層,A1,8367100,11953,700
9.0/F高層A1,9.0,高層,A1,8632400,12332,700
2.0/F低層A2,2.0,低層,A2,6372610,11845,538
6.0/F中層A2,6.0,中層,A2,7456142,13859,538
9.0/F高層A2,9.0,高層,A2,7831128,14556,538
2.0/F低層A3,2.0,低層,A3,7679529,11583,663
6.0/F中層A3,6.0,中層,A3,8210592,12384,663
9.0/F高層A3,9.0,高層,A3,8475129,12783,663
2.0/F低層B1,2.0,低層,B1,5392764,13026,414
6.0/F中層B1,6.0,中層,B1,5599350,13525,414
9.0/F高層B1,9.0,高層,B1,5725206,13829,414
2.0/F低層B2,2.0,低層,B2,5517876,12714,434
6.0/F中層B2,6.0,中層,B2,5492704,12656,434
9.0/F高層B2,9.0,高層,B2,5806052,13378,434
2.0/F低層B3,2.0,低層,B3,5517876,12714,434
6.0/F中層B3,6.0,中層,B3,5729234,13201,434
9.0/F高層B3,9.0,高層,B3,5732272,13208,434
2.0/F低層B5,2.0,低層,B5,5291233,12937,409
6.0/F中層B5,6.0,中層,B5,5472829,13381,409
9.0/F高層B5,9.0,高層,B5,5599619,13691,409
