,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,5070637,7813,649,249,4,NTSW
20.0/F中層1,20.0,中層,1,4338690,9974,435,232,4,NTSW
32.0/F高層1,32.0,高層,1,5635365,8737,645,298,4,NTSW
7.0/F低層10,7.0,低層,10,4885572,8062,606,204,3,NTSW
20.0/F中層10,20.0,中層,10,5142384,8528,603,225,3,NTSW
32.0/F高層10,32.0,高層,10,5392764,9018,598,219,3,NTSW
7.0/F低層11,7.0,低層,11,4954050,8175,606,303,4,NTSW
20.0/F中層11,20.0,中層,11,5223114,8619,606,319,4,NTSW
32.0/F高層11,32.0,高層,11,5446584,9108,598,294,4,NTSW
7.0/F低層12,7.0,低層,12,4596774,8419,546,316,4,NTSW
20.0/F中層12,20.0,中層,12,4834917,8937,541,332,4,NTSW
32.0/F高層12,32.0,高層,12,5076568,9436,538,305,4,NTSW
7.0/F低層13,7.0,低層,13,4578918,8511,538,221,3,NTSW
20.0/F中層13,20.0,中層,13,4833392,8984,538,242,3,NTSW
32.0/F高層13,32.0,高層,13,5089480,9460,538,234,3,NTSW
7.0/F低層14,7.0,低層,14,4109880,9448,435,178,3,NTSW
20.0/F中層14,20.0,中層,14,4335645,9967,435,199,3,NTSW
32.0/F高層14,32.0,高層,14,4554727,10519,433,190,3,NTSW
7.0/F低層15,7.0,低層,15,4126398,9421,438,180,3,NTSW
20.0/F中層15,20.0,中層,15,4335645,9967,435,199,3,NTSW
32.0/F高層15,32.0,高層,15,4554727,10519,433,190,3,NTSW
7.0/F低層16,7.0,低層,16,4611516,8446,546,331,4,NTSW
20.0/F中層16,20.0,中層,16,4858721,8981,541,380,4,NTSW
32.0/F高層16,32.0,高層,16,5102930,9485,538,361,4,NTSW
7.0/F低層2,7.0,低層,2,4885572,8062,606,204,3,NTSW
20.0/F中層2,20.0,中層,2,5142384,8528,603,225,3,NTSW
32.0/F高層2,32.0,高層,2,5392764,9018,598,219,3,NTSW
7.0/F低層3,7.0,低層,3,4872843,8081,603,204,3,NTSW
20.0/F中層3,20.0,中層,3,5142384,8528,603,225,3,NTSW
32.0/F高層3,32.0,高層,3,5392764,9018,598,219,3,NTSW
7.0/F低層4,7.0,低層,4,4599582,8502,541,254,3,NTSW
20.0/F中層4,20.0,中層,4,4860885,8985,541,281,3,NTSW
32.0/F高層4,32.0,高層,4,5111000,9500,538,279,3,NTSW
7.0/F低層5,7.0,低層,5,4643730,8505,546,262,3,NTSW
20.0/F中層5,20.0,中層,5,4897074,8969,546,280,3,NTSW
32.0/F高層5,32.0,高層,5,5117994,9513,538,266,3,NTSW
7.0/F低層6,7.0,低層,6,4126398,9421,438,180,3,NTSW
20.0/F中層6,20.0,中層,6,4335645,9967,435,199,3,NTSW
32.0/F高層6,32.0,高層,6,4554727,10519,433,190,3,NTSW
7.0/F低層7,7.0,低層,7,4142604,9458,438,260,4,NTSW
20.0/F中層7,20.0,中層,7,4372116,9982,438,286,4,NTSW
32.0/F高層7,32.0,高層,7,4570748,10556,433,256,4,NTSW
7.0/F低層8,7.0,低層,8,4608240,8440,546,221,3,NTSW
20.0/F中層8,20.0,中層,8,4833392,8984,538,242,3,NTSW
32.0/F高層8,32.0,高層,8,5089480,9460,538,234,3,NTSW
7.0/F低層9,7.0,低層,9,5051816,7784,649,193,3,NTSW
20.0/F中層9,20.0,中層,9,5314800,8240,645,215,3,NTSW
32.0/F高層9,32.0,高層,9,5597310,8678,645,207,3,NTSW
