,A,B,C,D,E,F,G,H
9.0,10149,10043,9941,7744,9480,9059,8736,9953
27.0,10725,10443,10523,9024,9685,9845,9647,10023
43.0,10887,10788,11062,9715,10515,10231,10375,10785
