,1,2,3,4,5,6,7,8
8.0,6122,6624,6014,6014,6332,6323,6127,5989
20.0,6628,7050,7459,7486,6865,7051,7392,7432
33.0,6979,7465,6808,8004,7237,7435,6884,6752
