,1,2,3,4,5,6,7,8
7.0,4958360,4764309,4936294,4657224,4833103,4761713,4687078,4794812
21.0,5217311,5062849,5251059,5083617,5276370,5073233,5141378,5108928
34.0,5443163,5239377,5484050,5412011,4998598,5449653,5285456,5449653
