,1,2,3,4,5,6,7,8
7.0,4084600,4121000,3614864,3590070,4108650,4108650,3685704,3614864
20.0,4310150,4257500,3778302,3751484,4297150,4297150,3885068,3778302
34.0,4545450,4534400,4003472,3972100,4557150,4557150,4013592,4003472
