,1,2,3,4,5,6,7,8
8.0,7295,7649,7394,7394,7309,7394,7394,7622
21.0,7664,8014,7718,7703,7528,7718,7718,7815
33.0,7974,7996,7996,7967,7953,7996,7996,8179
