,1,2,3,4,5,6,7,8
8.0,6166,6310,7044,6907,6166,6098,6744,6931
20.0,6887,6635,7291,7141,6471,6412,6947,7099
33.0,6993,6956,7550,7427,6642,6548,7335,7484
