,1,2,3,4,5,6,7,8
7.0,6348,6413,6733,6777,6436,6415,6808,6715
20.0,6677,6714,6855,7148,6739,6708,7052,6900
34.0,6817,6708,7263,7016,6775,7022,7380,7471
