,10,11,12,13,14,15,16,2,3,5,6,7,8,9
7.0,3559908,3670168,3575726,3453373,2936606,2908894,3943530,3760457,3750032,3505656,3195973,2928379,3894228,3918375
20.0,3773872,3798308,3704875,3617172,3053622,3051784,3432320,3967572,3615336,3697385,2982837,3047178,3966732,4066560
33.0,3928832,3979424,3766400,3731868,3207204,3155704,4319360,4043360,3878784,3668679,3014376,3174126,4095840,4296960
