,1,10,11,12,13,14,15,16,2,3,4,6,7,8,9
8.0,4596290,4437183,4436582,4022018,4182640,3540208,3540208,4660890,4357851,4437183,4167009,3577879,3527651,4660890,4615024
20.0,4862151,4765930,4795701,4352225,4433545,3686826,3686826,4953528,4587945,4765930,4405786,3720288,3671382,4994424,3675888
33.0,4938860,4661712,4749624,4257490,4321620,3851892,3851892,5007966,4684284,4692608,4360310,3927294,3882564,5075170,5007966
