,1,2,3,4,5,6,7,8
8.0,4849000,4880200,3704932,3681150,4849000,4873700,3680644,3725678
21.0,5126550,5164900,3934150,3905308,5126550,5149950,3864322,3955402
34.0,5428150,5480150,4156284,3929090,5428150,5446350,4085444,4178042
