,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8
7.0,640,592,601,539,539,433,433,645,601,596,535,539,433,429,645
22.0,640,592,596,535,531,433,429,640,601,596,535,539,433,429,640
34.0,640,592,596,535,531,433,429,636,601,592,531,531,433,426,640
