,1,2,3,4,5,6,7,8
12.0,6236,6555,7155,6971,6720,6191,7065,7123
23.0,6765,6823,7562,7443,7166,6501,7444,7522
33.0,7090,7132,7877,7667,7145,6765,7607,7776
