,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
1.0/F低層A,1.0,低層,A,9771264,12723,768,390,3,NTSW
2.0/F中層A,2.0,中層,A,9868989,12867,767,390,3,NTSW
3.0/F高層A,3.0,高層,A,11176295,9035,1237,366,4,NTSW
1.0/F低層B,1.0,低層,B,9932250,12750,779,390,3,NTSW
2.0/F中層B,2.0,中層,B,10029976,12892,778,390,3,NTSW
3.0/F高層B,3.0,高層,B,10071210,12945,778,382,3,NTSW
1.0/F低層C,1.0,低層,C,9459044,13972,677,373,4,NTSW
2.0/F中層C,2.0,中層,C,13302300,13900,957,150,1,NTSW
3.0/F高層C,3.0,高層,C,13358763,13959,957,144,1,NTSW
