,10,14,15,17,19,2,20,22,23,24,3,5
13.0,6143,6229,7303,7352,6114,6143,5801,6143,6297,6143,6087,5801
20.0,6378,6471,7568,7614,6349,6378,6299,7760,6545,6378,6317,6027
27.0,7825,7758,7838,7878,6573,7825,7397,8033,7643,7825,6540,7401
