,1,10,11,12,2,3,4,5,6,7,8,9
4.0,449,449,449,449,441,441,441,449,449,441,441,441
10.0,449,449,449,449,441,441,441,449,449,441,441,441
15.0,449,449,449,449,441,441,441,449,449,441,441,441
