,A,B,C,D,E,F,G,H
6.0,12027,11806,11845,11625,11849,12378,11897,11694
14.0,12416,12308,12350,12182,12354,12888,12411,12156
23.0,12984,12884,12928,13020,12932,13512,13000,12751
