,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,6617648,12076,548,390,4,KKT
16.0/F中層1,16.0,中層,1,6919596,12627,548,390,4,KKT
24.0/F高層1,24.0,高層,1,7376080,13460,548,376,4,KKT
7.0/F低層2,7.0,低層,2,6704104,11803,568,383,4,KKT
16.0/F中層2,16.0,中層,2,6994352,12314,568,360,4,KKT
24.0/F高層2,24.0,高層,2,7301640,12855,568,334,4,KKT
7.0/F低層3,7.0,低層,3,5471872,12608,434,370,4,KKT
16.0/F中層3,16.0,中層,3,5438020,12530,434,339,3,KKT
24.0/F高層3,24.0,高層,3,5897626,13589,434,344,4,KKT
7.0/F低層4,7.0,低層,4,5292162,12783,414,323,3,KKT
16.0/F中層4,16.0,中層,4,5596452,13518,414,368,4,KKT
24.0/F高層4,24.0,高層,4,5827050,14075,414,348,4,KKT
7.0/F低層5,7.0,低層,5,6480100,11825,548,339,4,KKT
16.0/F中層5,16.0,中層,5,6763416,12342,548,321,4,KKT
24.0/F高層5,24.0,高層,5,7348680,13410,548,302,4,KKT
7.0/F低層6,7.0,低層,6,6727960,11845,568,383,4,KKT
16.0/F中層6,16.0,中層,6,7012528,12346,568,376,4,KKT
24.0/F高層6,24.0,高層,6,7323224,12893,568,344,4,KKT
7.0/F低層7,7.0,低層,7,5451040,12560,434,322,3,KKT
16.0/F中層7,16.0,中層,7,5643302,13003,434,370,4,KKT
24.0/F高層7,24.0,高層,7,6012202,13853,434,345,4,KKT
7.0/F低層8,7.0,低層,8,5516964,13326,414,336,3,KKT
16.0/F中層8,16.0,中層,8,5711958,13797,414,342,3,KKT
24.0/F高層8,24.0,高層,8,5981886,14449,414,393,3,KKT
