,A,B,C,D,E,F,G,H
2.0,3906020,3437973,3052665,3866445,3770815,3128895,3806781,3906020
4.0,3468260,3411474,3080700,3902580,3432095,3186855,3384612,3468260
7.0,3521080,3461568,3131100,3960980,3469325,3206385,3435795,3521080
