,1,10,11,12,2,3,4,5,6,7,8,9
4.0,4851445,4774217,4731113,4816423,4705029,4705029,4705029,4774217,4732011,4705029,4702824,4705029
10.0,4997370,4905774,4863119,4948878,4978890,4834683,4834683,4905774,4868507,4834683,4839093,4834683
15.0,5115457,5015330,4973124,5058883,4942287,5669496,4942287,5015330,4976267,4942287,4955958,4942287
